RUN	computerdatabase.ProveOwner	proveowner	1588030126469	9 per sec	3.3.1
REQUEST	2142		Prove Owner	1588030365586	1588030365644	OK	 
USER	Prove Ownership	2142	END	1588030365585	1588030365644
USER	Prove Ownership	2143	START	1588030365703	1588030365703
REQUEST	2143		Prove Owner	1588030365703	1588030365773	OK	 
USER	Prove Ownership	2143	END	1588030365703	1588030365774
USER	Prove Ownership	2144	START	1588030365813	1588030365813
REQUEST	2144		Prove Owner	1588030365813	1588030365870	OK	 
USER	Prove Ownership	2144	END	1588030365813	1588030365870
USER	Prove Ownership	2145	START	1588030365925	1588030365925
REQUEST	2145		Prove Owner	1588030365925	1588030365990	OK	 
USER	Prove Ownership	2145	END	1588030365925	1588030365990
USER	Prove Ownership	2146	START	1588030366035	1588030366035
REQUEST	2146		Prove Owner	1588030366035	1588030366128	OK	 
USER	Prove Ownership	2146	END	1588030366035	1588030366129
USER	Prove Ownership	2147	START	1588030366144	1588030366144
REQUEST	2147		Prove Owner	1588030366144	1588030366199	OK	 
USER	Prove Ownership	2147	END	1588030366144	1588030366199
USER	Prove Ownership	2148	START	1588030366255	1588030366255
REQUEST	2148		Prove Owner	1588030366256	1588030366353	OK	 
USER	Prove Ownership	2148	END	1588030366255	1588030366353
USER	Prove Ownership	2149	START	1588030366363	1588030366363
REQUEST	2149		Prove Owner	1588030366363	1588030366418	OK	 
USER	Prove Ownership	2149	END	1588030366363	1588030366418
USER	Prove Ownership	2150	START	1588030366473	1588030366473
REQUEST	2150		Prove Owner	1588030366473	1588030366526	OK	 
USER	Prove Ownership	2150	END	1588030366473	1588030366527
USER	Prove Ownership	2151	START	1588030366583	1588030366583
REQUEST	2151		Prove Owner	1588030366584	1588030366641	OK	 
USER	Prove Ownership	2151	END	1588030366583	1588030366641
USER	Prove Ownership	2152	START	1588030366704	1588030366704
REQUEST	2152		Prove Owner	1588030366704	1588030366773	OK	 
USER	Prove Ownership	2152	END	1588030366704	1588030366773
USER	Prove Ownership	2153	START	1588030366814	1588030366814
REQUEST	2153		Prove Owner	1588030366814	1588030366906	OK	 
USER	Prove Ownership	2153	END	1588030366814	1588030366906
USER	Prove Ownership	2154	START	1588030366923	1588030366923
REQUEST	2154		Prove Owner	1588030366924	1588030366978	OK	 
USER	Prove Ownership	2154	END	1588030366923	1588030366978
USER	Prove Ownership	2155	START	1588030367036	1588030367036
REQUEST	2155		Prove Owner	1588030367036	1588030367093	OK	 
USER	Prove Ownership	2155	END	1588030367036	1588030367094
USER	Prove Ownership	2156	START	1588030367146	1588030367146
REQUEST	2156		Prove Owner	1588030367146	1588030367206	OK	 
USER	Prove Ownership	2156	END	1588030367146	1588030367206
USER	Prove Ownership	2157	START	1588030367253	1588030367253
USER	Prove Ownership	2158	START	1588030367364	1588030367364
REQUEST	2157		Prove Owner	1588030367253	1588030367385	OK	 
USER	Prove Ownership	2157	END	1588030367253	1588030367385
REQUEST	2158		Prove Owner	1588030367365	1588030367439	OK	 
USER	Prove Ownership	2158	END	1588030367364	1588030367440
USER	Prove Ownership	2159	START	1588030367474	1588030367474
REQUEST	2159		Prove Owner	1588030367474	1588030367524	OK	 
USER	Prove Ownership	2159	END	1588030367474	1588030367524
USER	Prove Ownership	2160	START	1588030367586	1588030367586
REQUEST	2160		Prove Owner	1588030367586	1588030367647	OK	 
USER	Prove Ownership	2160	END	1588030367586	1588030367647
USER	Prove Ownership	2161	START	1588030367704	1588030367704
REQUEST	2161		Prove Owner	1588030367704	1588030367760	OK	 
USER	Prove Ownership	2161	END	1588030367704	1588030367761
USER	Prove Ownership	2162	START	1588030367816	1588030367816
REQUEST	2162		Prove Owner	1588030367816	1588030367872	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	2162	END	1588030367816	1588030367873
USER	Prove Ownership	2163	START	1588030367925	1588030367925
REQUEST	2163		Prove Owner	1588030367926	1588030368001	OK	 
USER	Prove Ownership	2163	END	1588030367925	1588030368001
USER	Prove Ownership	2164	START	1588030368035	1588030368035
REQUEST	2164		Prove Owner	1588030368035	1588030368128	OK	 
USER	Prove Ownership	2164	END	1588030368035	1588030368128
USER	Prove Ownership	2165	START	1588030368144	1588030368144
REQUEST	2165		Prove Owner	1588030368144	1588030368205	OK	 
USER	Prove Ownership	2165	END	1588030368144	1588030368205
USER	Prove Ownership	2166	START	1588030368253	1588030368253
REQUEST	2166		Prove Owner	1588030368254	1588030368327	OK	 
USER	Prove Ownership	2166	END	1588030368253	1588030368327
USER	Prove Ownership	2167	START	1588030368364	1588030368364
REQUEST	2167		Prove Owner	1588030368365	1588030368428	OK	 
USER	Prove Ownership	2167	END	1588030368364	1588030368428
USER	Prove Ownership	2168	START	1588030368473	1588030368473
REQUEST	2168		Prove Owner	1588030368474	1588030368534	OK	 
USER	Prove Ownership	2168	END	1588030368473	1588030368535
USER	Prove Ownership	2169	START	1588030368586	1588030368586
REQUEST	2169		Prove Owner	1588030368586	1588030368655	OK	 
USER	Prove Ownership	2169	END	1588030368586	1588030368656
USER	Prove Ownership	2170	START	1588030368703	1588030368703
REQUEST	2170		Prove Owner	1588030368704	1588030368803	OK	 
USER	Prove Ownership	2170	END	1588030368703	1588030368803
USER	Prove Ownership	2171	START	1588030368814	1588030368814
USER	Prove Ownership	2172	START	1588030368923	1588030368923
USER	Prove Ownership	2173	START	1588030369034	1588030369034
USER	Prove Ownership	2174	START	1588030369143	1588030369143
REQUEST	2171		Prove Owner	1588030368814	1588030369175	OK	 
USER	Prove Ownership	2171	END	1588030368814	1588030369175
USER	Prove Ownership	2175	START	1588030369254	1588030369254
USER	Prove Ownership	2176	START	1588030369363	1588030369363
REQUEST	2172		Prove Owner	1588030368924	1588030369435	OK	 
USER	Prove Ownership	2172	END	1588030368923	1588030369435
USER	Prove Ownership	2177	START	1588030369473	1588030369473
REQUEST	2173		Prove Owner	1588030369034	1588030369560	OK	 
USER	Prove Ownership	2173	END	1588030369034	1588030369560
USER	Prove Ownership	2178	START	1588030369583	1588030369583
USER	Prove Ownership	2179	START	1588030369703	1588030369703
USER	Prove Ownership	2180	START	1588030369813	1588030369813
REQUEST	2174		Prove Owner	1588030369144	1588030369815	OK	 
USER	Prove Ownership	2174	END	1588030369143	1588030369815
REQUEST	2175		Prove Owner	1588030369255	1588030369844	OK	 
USER	Prove Ownership	2175	END	1588030369254	1588030369844
USER	Prove Ownership	2181	START	1588030369923	1588030369923
USER	Prove Ownership	2182	START	1588030370033	1588030370033
USER	Prove Ownership	2183	START	1588030370143	1588030370143
REQUEST	2177		Prove Owner	1588030369473	1588030370185	OK	 
USER	Prove Ownership	2177	END	1588030369473	1588030370185
USER	Prove Ownership	2184	START	1588030370253	1588030370253
REQUEST	2176		Prove Owner	1588030369363	1588030370332	OK	 
USER	Prove Ownership	2176	END	1588030369363	1588030370332
USER	Prove Ownership	2185	START	1588030370363	1588030370363
USER	Prove Ownership	2186	START	1588030370473	1588030370473
USER	Prove Ownership	2187	START	1588030370583	1588030370583
REQUEST	2178		Prove Owner	1588030369583	1588030370632	OK	 
USER	Prove Ownership	2178	END	1588030369583	1588030370633
USER	Prove Ownership	2188	START	1588030370704	1588030370704
REQUEST	2179		Prove Owner	1588030369703	1588030370732	OK	 
USER	Prove Ownership	2179	END	1588030369703	1588030370733
USER	Prove Ownership	2189	START	1588030370813	1588030370813
REQUEST	2180		Prove Owner	1588030369814	1588030370825	OK	 
USER	Prove Ownership	2180	END	1588030369813	1588030370826
REQUEST	2181		Prove Owner	1588030369923	1588030370861	OK	 
USER	Prove Ownership	2181	END	1588030369923	1588030370861
USER	Prove Ownership	2190	START	1588030370923	1588030370923
REQUEST	2182		Prove Owner	1588030370033	1588030370928	OK	 
USER	Prove Ownership	2182	END	1588030370033	1588030370928
REQUEST	2183		Prove Owner	1588030370144	1588030370971	OK	 
USER	Prove Ownership	2183	END	1588030370143	1588030370972
REQUEST	2184		Prove Owner	1588030370254	1588030371022	OK	 
USER	Prove Ownership	2184	END	1588030370253	1588030371022
USER	Prove Ownership	2191	START	1588030371033	1588030371033
REQUEST	2185		Prove Owner	1588030370363	1588030371048	OK	 
USER	Prove Ownership	2185	END	1588030370363	1588030371048
REQUEST	2186		Prove Owner	1588030370474	1588030371104	OK	 
USER	Prove Ownership	2186	END	1588030370473	1588030371104
REQUEST	2187		Prove Owner	1588030370583	1588030371137	OK	 
USER	Prove Ownership	2187	END	1588030370583	1588030371137
USER	Prove Ownership	2192	START	1588030371143	1588030371143
REQUEST	2188		Prove Owner	1588030370704	1588030371188	OK	 
USER	Prove Ownership	2188	END	1588030370704	1588030371188
REQUEST	2189		Prove Owner	1588030370813	1588030371227	OK	 
USER	Prove Ownership	2189	END	1588030370813	1588030371227
USER	Prove Ownership	2193	START	1588030371253	1588030371253
REQUEST	2190		Prove Owner	1588030370923	1588030371283	OK	 
USER	Prove Ownership	2190	END	1588030370923	1588030371284
REQUEST	2191		Prove Owner	1588030371034	1588030371340	OK	 
USER	Prove Ownership	2191	END	1588030371033	1588030371340
USER	Prove Ownership	2194	START	1588030371365	1588030371365
REQUEST	2192		Prove Owner	1588030371143	1588030371392	OK	 
USER	Prove Ownership	2192	END	1588030371143	1588030371392
REQUEST	2193		Prove Owner	1588030371254	1588030371438	OK	 
USER	Prove Ownership	2193	END	1588030371253	1588030371438
REQUEST	2194		Prove Owner	1588030371366	1588030371452	OK	 
USER	Prove Ownership	2194	END	1588030371365	1588030371453
USER	Prove Ownership	2195	START	1588030371474	1588030371474
REQUEST	2195		Prove Owner	1588030371474	1588030371530	OK	 
USER	Prove Ownership	2195	END	1588030371474	1588030371530
USER	Prove Ownership	2196	START	1588030371584	1588030371584
REQUEST	2196		Prove Owner	1588030371584	1588030371644	OK	 
USER	Prove Ownership	2196	END	1588030371584	1588030371644
USER	Prove Ownership	2197	START	1588030371695	1588030371695
REQUEST	2197		Prove Owner	1588030371695	1588030371759	OK	 
USER	Prove Ownership	2197	END	1588030371695	1588030371759
USER	Prove Ownership	2198	START	1588030371813	1588030371813
REQUEST	2198		Prove Owner	1588030371813	1588030371899	OK	 
USER	Prove Ownership	2198	END	1588030371813	1588030371899
USER	Prove Ownership	2199	START	1588030371924	1588030371924
REQUEST	2199		Prove Owner	1588030371924	1588030371990	OK	 
USER	Prove Ownership	2199	END	1588030371924	1588030371990
USER	Prove Ownership	2200	START	1588030372033	1588030372033
REQUEST	2200		Prove Owner	1588030372034	1588030372095	OK	 
USER	Prove Ownership	2200	END	1588030372033	1588030372095
USER	Prove Ownership	2201	START	1588030372143	1588030372143
REQUEST	2201		Prove Owner	1588030372144	1588030372203	OK	 
USER	Prove Ownership	2201	END	1588030372143	1588030372204
USER	Prove Ownership	2202	START	1588030372254	1588030372254
REQUEST	2202		Prove Owner	1588030372254	1588030372344	OK	 
USER	Prove Ownership	2202	END	1588030372254	1588030372344
USER	Prove Ownership	2203	START	1588030372364	1588030372364
REQUEST	2203		Prove Owner	1588030372364	1588030372441	OK	 
USER	Prove Ownership	2203	END	1588030372364	1588030372441
USER	Prove Ownership	2204	START	1588030372474	1588030372474
REQUEST	2204		Prove Owner	1588030372475	1588030372534	OK	 
USER	Prove Ownership	2204	END	1588030372474	1588030372534
USER	Prove Ownership	2205	START	1588030372584	1588030372584
REQUEST	2205		Prove Owner	1588030372585	1588030372643	OK	 
USER	Prove Ownership	2205	END	1588030372584	1588030372643
USER	Prove Ownership	2206	START	1588030372705	1588030372705
REQUEST	2206		Prove Owner	1588030372705	1588030372767	OK	 
USER	Prove Ownership	2206	END	1588030372705	1588030372767
USER	Prove Ownership	2207	START	1588030372815	1588030372815
REQUEST	2207		Prove Owner	1588030372815	1588030372891	OK	 
USER	Prove Ownership	2207	END	1588030372815	1588030372891
USER	Prove Ownership	2208	START	1588030372924	1588030372924
REQUEST	2208		Prove Owner	1588030372924	1588030373018	OK	 
USER	Prove Ownership	2208	END	1588030372924	1588030373019
USER	Prove Ownership	2209	START	1588030373034	1588030373034
REQUEST	2209		Prove Owner	1588030373034	1588030373088	OK	 
USER	Prove Ownership	2209	END	1588030373034	1588030373089
USER	Prove Ownership	2210	START	1588030373146	1588030373146
REQUEST	2210		Prove Owner	1588030373146	1588030373217	OK	 
USER	Prove Ownership	2210	END	1588030373146	1588030373217
USER	Prove Ownership	2211	START	1588030373254	1588030373254
REQUEST	2211		Prove Owner	1588030373254	1588030373336	OK	 
USER	Prove Ownership	2211	END	1588030373254	1588030373337
USER	Prove Ownership	2212	START	1588030373364	1588030373364
REQUEST	2212		Prove Owner	1588030373364	1588030373420	OK	 
USER	Prove Ownership	2212	END	1588030373364	1588030373421
USER	Prove Ownership	2213	START	1588030373474	1588030373474
REQUEST	2213		Prove Owner	1588030373474	1588030373554	OK	 
USER	Prove Ownership	2213	END	1588030373474	1588030373554
USER	Prove Ownership	2214	START	1588030373585	1588030373585
REQUEST	2214		Prove Owner	1588030373585	1588030373639	OK	 
USER	Prove Ownership	2214	END	1588030373585	1588030373639
USER	Prove Ownership	2215	START	1588030373704	1588030373704
REQUEST	2215		Prove Owner	1588030373705	1588030373762	OK	 
USER	Prove Ownership	2215	END	1588030373704	1588030373762
USER	Prove Ownership	2216	START	1588030373813	1588030373813
REQUEST	2216		Prove Owner	1588030373813	1588030373879	OK	 
USER	Prove Ownership	2216	END	1588030373813	1588030373879
USER	Prove Ownership	2217	START	1588030373923	1588030373923
REQUEST	2217		Prove Owner	1588030373923	1588030373974	OK	 
USER	Prove Ownership	2217	END	1588030373923	1588030373974
USER	Prove Ownership	2218	START	1588030374033	1588030374033
REQUEST	2218		Prove Owner	1588030374034	1588030374116	OK	 
USER	Prove Ownership	2218	END	1588030374033	1588030374117
USER	Prove Ownership	2219	START	1588030374143	1588030374143
REQUEST	2219		Prove Owner	1588030374144	1588030374218	OK	 
USER	Prove Ownership	2219	END	1588030374143	1588030374218
USER	Prove Ownership	2220	START	1588030374254	1588030374254
REQUEST	2220		Prove Owner	1588030374255	1588030374340	OK	 
USER	Prove Ownership	2220	END	1588030374254	1588030374340
USER	Prove Ownership	2221	START	1588030374363	1588030374363
REQUEST	2221		Prove Owner	1588030374364	1588030374435	OK	 
USER	Prove Ownership	2221	END	1588030374363	1588030374436
USER	Prove Ownership	2222	START	1588030374474	1588030374474
REQUEST	2222		Prove Owner	1588030374474	1588030374544	OK	 
USER	Prove Ownership	2222	END	1588030374474	1588030374544
USER	Prove Ownership	2223	START	1588030374583	1588030374583
REQUEST	2223		Prove Owner	1588030374583	1588030374654	OK	 
USER	Prove Ownership	2223	END	1588030374583	1588030374654
USER	Prove Ownership	2224	START	1588030374704	1588030374704
REQUEST	2224		Prove Owner	1588030374704	1588030374765	OK	 
USER	Prove Ownership	2224	END	1588030374704	1588030374765
USER	Prove Ownership	2225	START	1588030374813	1588030374813
REQUEST	2225		Prove Owner	1588030374813	1588030374916	OK	 
USER	Prove Ownership	2225	END	1588030374813	1588030374917
USER	Prove Ownership	2226	START	1588030374923	1588030374923
REQUEST	2226		Prove Owner	1588030374924	1588030374992	OK	 
USER	Prove Ownership	2226	END	1588030374923	1588030374992
USER	Prove Ownership	2227	START	1588030375033	1588030375033
REQUEST	2227		Prove Owner	1588030375034	1588030375104	OK	 
USER	Prove Ownership	2227	END	1588030375033	1588030375105
USER	Prove Ownership	2228	START	1588030375145	1588030375145
REQUEST	2228		Prove Owner	1588030375145	1588030375211	OK	 
USER	Prove Ownership	2228	END	1588030375145	1588030375211
USER	Prove Ownership	2229	START	1588030375254	1588030375254
USER	Prove Ownership	2230	START	1588030375363	1588030375363
REQUEST	2229		Prove Owner	1588030375254	1588030375390	OK	 
USER	Prove Ownership	2229	END	1588030375254	1588030375390
USER	Prove Ownership	2231	START	1588030375473	1588030375473
REQUEST	2230		Prove Owner	1588030375363	1588030375491	OK	 
USER	Prove Ownership	2230	END	1588030375363	1588030375491
REQUEST	2231		Prove Owner	1588030375473	1588030375569	OK	 
USER	Prove Ownership	2231	END	1588030375473	1588030375570
USER	Prove Ownership	2232	START	1588030375584	1588030375584
REQUEST	2232		Prove Owner	1588030375584	1588030375656	OK	 
USER	Prove Ownership	2232	END	1588030375584	1588030375656
USER	Prove Ownership	2233	START	1588030375704	1588030375704
REQUEST	2233		Prove Owner	1588030375704	1588030375768	OK	 
USER	Prove Ownership	2233	END	1588030375704	1588030375768
USER	Prove Ownership	2234	START	1588030375814	1588030375814
USER	Prove Ownership	2235	START	1588030375924	1588030375924
REQUEST	2234		Prove Owner	1588030375815	1588030375947	OK	 
USER	Prove Ownership	2234	END	1588030375814	1588030375947
REQUEST	2235		Prove Owner	1588030375924	1588030376005	OK	 
USER	Prove Ownership	2235	END	1588030375924	1588030376006
USER	Prove Ownership	2236	START	1588030376034	1588030376034
REQUEST	2236		Prove Owner	1588030376034	1588030376107	OK	 
USER	Prove Ownership	2236	END	1588030376034	1588030376107
USER	Prove Ownership	2237	START	1588030376145	1588030376145
REQUEST	2237		Prove Owner	1588030376145	1588030376223	OK	 
USER	Prove Ownership	2237	END	1588030376145	1588030376223
USER	Prove Ownership	2238	START	1588030376253	1588030376253
REQUEST	2238		Prove Owner	1588030376253	1588030376350	OK	 
USER	Prove Ownership	2238	END	1588030376253	1588030376351
USER	Prove Ownership	2239	START	1588030376365	1588030376365
REQUEST	2239		Prove Owner	1588030376365	1588030376419	OK	 
