RUN	computerdatabase.ProveOwner	proveowner	1604951016620	10 prove	3.3.1
REQUEST	6594		Prove Owner	1604951677449	1604951678156	OK	 
USER	Prove Ownership	6594	END	1604951677449	1604951678156
REQUEST	6595		Prove Owner	1604951677551	1604951678187	OK	 
USER	Prove Ownership	6595	END	1604951677550	1604951678188
REQUEST	6596		Prove Owner	1604951677649	1604951678230	OK	 
USER	Prove Ownership	6596	END	1604951677649	1604951678230
USER	Prove Ownership	6602	START	1604951678249	1604951678249
USER	Prove Ownership	6603	START	1604951678351	1604951678351
REQUEST	6598		Prove Owner	1604951677850	1604951678395	OK	 
USER	Prove Ownership	6598	END	1604951677850	1604951678395
REQUEST	6597		Prove Owner	1604951677751	1604951678414	OK	 
USER	Prove Ownership	6597	END	1604951677751	1604951678415
USER	Prove Ownership	6604	START	1604951678450	1604951678450
REQUEST	6599		Prove Owner	1604951677950	1604951678482	OK	 
USER	Prove Ownership	6599	END	1604951677950	1604951678482
REQUEST	6601		Prove Owner	1604951678150	1604951678539	OK	 
USER	Prove Ownership	6601	END	1604951678150	1604951678540
USER	Prove Ownership	6605	START	1604951678549	1604951678549
REQUEST	6600		Prove Owner	1604951678049	1604951678581	OK	 
USER	Prove Ownership	6600	END	1604951678049	1604951678581
USER	Prove Ownership	6606	START	1604951678650	1604951678650
REQUEST	6603		Prove Owner	1604951678351	1604951678690	OK	 
USER	Prove Ownership	6603	END	1604951678351	1604951678690
REQUEST	6604		Prove Owner	1604951678450	1604951678722	OK	 
USER	Prove Ownership	6604	END	1604951678450	1604951678722
USER	Prove Ownership	6607	START	1604951678749	1604951678749
REQUEST	6602		Prove Owner	1604951678250	1604951678783	OK	 
USER	Prove Ownership	6602	END	1604951678249	1604951678783
USER	Prove Ownership	6608	START	1604951678849	1604951678849
REQUEST	6605		Prove Owner	1604951678550	1604951678875	OK	 
USER	Prove Ownership	6605	END	1604951678549	1604951678875
USER	Prove Ownership	6609	START	1604951678950	1604951678950
REQUEST	6607		Prove Owner	1604951678749	1604951678998	OK	 
USER	Prove Ownership	6607	END	1604951678749	1604951678998
REQUEST	6606		Prove Owner	1604951678651	1604951679017	OK	 
USER	Prove Ownership	6606	END	1604951678650	1604951679017
USER	Prove Ownership	6610	START	1604951679050	1604951679050
REQUEST	6608		Prove Owner	1604951678850	1604951679066	OK	 
USER	Prove Ownership	6608	END	1604951678849	1604951679067
REQUEST	6609		Prove Owner	1604951678950	1604951679137	OK	 
USER	Prove Ownership	6609	END	1604951678950	1604951679137
USER	Prove Ownership	6611	START	1604951679149	1604951679149
REQUEST	6610		Prove Owner	1604951679050	1604951679200	OK	 
USER	Prove Ownership	6610	END	1604951679050	1604951679200
USER	Prove Ownership	6612	START	1604951679249	1604951679249
REQUEST	6611		Prove Owner	1604951679149	1604951679310	OK	 
USER	Prove Ownership	6611	END	1604951679149	1604951679310
USER	Prove Ownership	6613	START	1604951679350	1604951679350
REQUEST	6612		Prove Owner	1604951679249	1604951679445	OK	 
USER	Prove Ownership	6612	END	1604951679249	1604951679445
USER	Prove Ownership	6614	START	1604951679450	1604951679450
REQUEST	6613		Prove Owner	1604951679351	1604951679481	OK	 
USER	Prove Ownership	6613	END	1604951679350	1604951679482
REQUEST	6614		Prove Owner	1604951679450	1604951679544	OK	 
USER	Prove Ownership	6614	END	1604951679450	1604951679544
USER	Prove Ownership	6615	START	1604951679549	1604951679549
REQUEST	6615		Prove Owner	1604951679550	1604951679623	OK	 
USER	Prove Ownership	6615	END	1604951679549	1604951679623
USER	Prove Ownership	6616	START	1604951679650	1604951679650
REQUEST	6616		Prove Owner	1604951679650	1604951679731	OK	 
USER	Prove Ownership	6616	END	1604951679650	1604951679731
USER	Prove Ownership	6617	START	1604951679750	1604951679750
REQUEST	6617		Prove Owner	1604951679750	1604951679849	OK	 
USER	Prove Ownership	6617	END	1604951679750	1604951679849
USER	Prove Ownership	6618	START	1604951679849	1604951679849
USER	Prove Ownership	6619	START	1604951679952	1604951679952
REQUEST	6618		Prove Owner	1604951679849	1604951679954	OK	 
USER	Prove Ownership	6618	END	1604951679849	1604951679954
REQUEST	6619		Prove Owner	1604951679952	1604951680032	OK	 
USER	Prove Ownership	6619	END	1604951679952	1604951680032
USER	Prove Ownership	6620	START	1604951680050	1604951680050
REQUEST	6620		Prove Owner	1604951680050	1604951680126	OK	 
USER	Prove Ownership	6620	END	1604951680050	1604951680126
USER	Prove Ownership	6621	START	1604951680152	1604951680152
REQUEST	6621		Prove Owner	1604951680152	1604951680226	OK	 
USER	Prove Ownership	6621	END	1604951680152	1604951680227
USER	Prove Ownership	6622	START	1604951680250	1604951680250
USER	Prove Ownership	6623	START	1604951680350	1604951680350
REQUEST	6622		Prove Owner	1604951680250	1604951680374	OK	 
USER	Prove Ownership	6622	END	1604951680250	1604951680375
USER	Prove Ownership	6624	START	1604951680449	1604951680449
REQUEST	6623		Prove Owner	1604951680350	1604951680458	OK	 
USER	Prove Ownership	6623	END	1604951680350	1604951680458
REQUEST	6624		Prove Owner	1604951680450	1604951680529	OK	 
USER	Prove Ownership	6624	END	1604951680449	1604951680529
USER	Prove Ownership	6625	START	1604951680552	1604951680552
REQUEST	6625		Prove Owner	1604951680553	1604951680628	OK	 
USER	Prove Ownership	6625	END	1604951680552	1604951680628
USER	Prove Ownership	6626	START	1604951680652	1604951680652
REQUEST	6626		Prove Owner	1604951680653	1604951680725	OK	 
USER	Prove Ownership	6626	END	1604951680652	1604951680725
USER	Prove Ownership	6627	START	1604951680749	1604951680749
USER	Prove Ownership	6628	START	1604951680850	1604951680850
REQUEST	6627		Prove Owner	1604951680749	1604951680875	OK	 
USER	Prove Ownership	6627	END	1604951680749	1604951680875
USER	Prove Ownership	6629	START	1604951680950	1604951680950
REQUEST	6628		Prove Owner	1604951680850	1604951680973	OK	 
USER	Prove Ownership	6628	END	1604951680850	1604951680973
REQUEST	6629		Prove Owner	1604951680950	1604951681041	OK	 
USER	Prove Ownership	6629	END	1604951680950	1604951681041
USER	Prove Ownership	6630	START	1604951681050	1604951681050
REQUEST	6630		Prove Owner	1604951681050	1604951681119	OK	 
USER	Prove Ownership	6630	END	1604951681050	1604951681119
USER	Prove Ownership	6631	START	1604951681150	1604951681150
REQUEST	6631		Prove Owner	1604951681150	1604951681234	OK	 
USER	Prove Ownership	6631	END	1604951681150	1604951681234
USER	Prove Ownership	6632	START	1604951681250	1604951681250
USER	Prove Ownership	6633	START	1604951681350	1604951681350
REQUEST	6632		Prove Owner	1604951681250	1604951681354	OK	 
USER	Prove Ownership	6632	END	1604951681250	1604951681354
REQUEST	6633		Prove Owner	1604951681350	1604951681443	OK	 
USER	Prove Ownership	6633	END	1604951681350	1604951681444
USER	Prove Ownership	6634	START	1604951681449	1604951681449
REQUEST	6634		Prove Owner	1604951681450	1604951681516	OK	 
USER	Prove Ownership	6634	END	1604951681449	1604951681516
USER	Prove Ownership	6635	START	1604951681549	1604951681549
REQUEST	6635		Prove Owner	1604951681549	1604951681617	OK	 
USER	Prove Ownership	6635	END	1604951681549	1604951681617
USER	Prove Ownership	6636	START	1604951681651	1604951681651
REQUEST	6636		Prove Owner	1604951681652	1604951681722	OK	 
USER	Prove Ownership	6636	END	1604951681651	1604951681722
USER	Prove Ownership	6637	START	1604951681750	1604951681750
USER	Prove Ownership	6638	START	1604951681849	1604951681849
REQUEST	6637		Prove Owner	1604951681750	1604951681852	OK	 
USER	Prove Ownership	6637	END	1604951681750	1604951681852
USER	Prove Ownership	6639	START	1604951681950	1604951681950
REQUEST	6638		Prove Owner	1604951681850	1604951681969	OK	 
USER	Prove Ownership	6638	END	1604951681849	1604951681969
REQUEST	6639		Prove Owner	1604951681950	1604951682032	OK	 
USER	Prove Ownership	6639	END	1604951681950	1604951682032
USER	Prove Ownership	6640	START	1604951682051	1604951682051
REQUEST	6640		Prove Owner	1604951682051	1604951682118	OK	 
USER	Prove Ownership	6640	END	1604951682051	1604951682119
USER	Prove Ownership	6641	START	1604951682152	1604951682152
REQUEST	6641		Prove Owner	1604951682152	1604951682218	OK	 
USER	Prove Ownership	6641	END	1604951682152	1604951682218
USER	Prove Ownership	6642	START	1604951682249	1604951682249
USER	Prove Ownership	6643	START	1604951682349	1604951682349
REQUEST	6642		Prove Owner	1604951682249	1604951682350	OK	 
USER	Prove Ownership	6642	END	1604951682249	1604951682350
USER	Prove Ownership	6644	START	1604951682450	1604951682450
REQUEST	6643		Prove Owner	1604951682350	1604951682470	OK	 
USER	Prove Ownership	6643	END	1604951682349	1604951682470
REQUEST	6644		Prove Owner	1604951682450	1604951682539	OK	 
USER	Prove Ownership	6644	END	1604951682450	1604951682539
USER	Prove Ownership	6645	START	1604951682550	1604951682550
REQUEST	6645		Prove Owner	1604951682550	1604951682621	OK	 
USER	Prove Ownership	6645	END	1604951682550	1604951682621
USER	Prove Ownership	6646	START	1604951682651	1604951682651
REQUEST	6646		Prove Owner	1604951682651	1604951682718	OK	 
USER	Prove Ownership	6646	END	1604951682651	1604951682719
USER	Prove Ownership	6647	START	1604951682749	1604951682749
REQUEST	6647		Prove Owner	1604951682750	1604951682830	OK	 
USER	Prove Ownership	6647	END	1604951682749	1604951682830
USER	Prove Ownership	6648	START	1604951682850	1604951682850
REQUEST	6648		Prove Owner	1604951682850	1604951682946	OK	 
USER	Prove Ownership	6648	END	1604951682850	1604951682946
USER	Prove Ownership	6649	START	1604951682950	1604951682950
REQUEST	6649		Prove Owner	1604951682950	1604951683045	OK	 
USER	Prove Ownership	6649	END	1604951682950	1604951683045
USER	Prove Ownership	6650	START	1604951683049	1604951683049
REQUEST	6650		Prove Owner	1604951683050	1604951683133	OK	 
USER	Prove Ownership	6650	END	1604951683049	1604951683133
USER	Prove Ownership	6651	START	1604951683150	1604951683150
REQUEST	6651		Prove Owner	1604951683150	1604951683228	OK	 
USER	Prove Ownership	6651	END	1604951683150	1604951683228
USER	Prove Ownership	6652	START	1604951683250	1604951683250
REQUEST	6652		Prove Owner	1604951683250	1604951683324	OK	 
USER	Prove Ownership	6652	END	1604951683250	1604951683324
USER	Prove Ownership	6653	START	1604951683350	1604951683350
REQUEST	6653		Prove Owner	1604951683350	1604951683438	OK	 
USER	Prove Ownership	6653	END	1604951683350	1604951683438
USER	Prove Ownership	6654	START	1604951683451	1604951683451
USER	Prove Ownership	6655	START	1604951683550	1604951683550
REQUEST	6654		Prove Owner	1604951683451	1604951683555	OK	 
USER	Prove Ownership	6654	END	1604951683451	1604951683555
USER	Prove Ownership	6656	START	1604951683649	1604951683649
REQUEST	6655		Prove Owner	1604951683550	1604951683684	OK	 
USER	Prove Ownership	6655	END	1604951683550	1604951683684
REQUEST	6656		Prove Owner	1604951683650	1604951683737	OK	 
USER	Prove Ownership	6656	END	1604951683649	1604951683738
USER	Prove Ownership	6657	START	1604951683749	1604951683749
REQUEST	6657		Prove Owner	1604951683750	1604951683823	OK	 
USER	Prove Ownership	6657	END	1604951683749	1604951683823
USER	Prove Ownership	6658	START	1604951683850	1604951683850
REQUEST	6658		Prove Owner	1604951683851	1604951683946	OK	 
USER	Prove Ownership	6658	END	1604951683850	1604951683946
USER	Prove Ownership	6659	START	1604951683950	1604951683950
REQUEST	6659		Prove Owner	1604951683950	1604951684034	OK	 
USER	Prove Ownership	6659	END	1604951683950	1604951684034
USER	Prove Ownership	6660	START	1604951684050	1604951684050
REQUEST	6660		Prove Owner	1604951684050	1604951684123	OK	 
USER	Prove Ownership	6660	END	1604951684050	1604951684123
USER	Prove Ownership	6661	START	1604951684150	1604951684150
REQUEST	6661		Prove Owner	1604951684151	1604951684225	OK	 
USER	Prove Ownership	6661	END	1604951684150	1604951684225
USER	Prove Ownership	6662	START	1604951684250	1604951684250
REQUEST	6662		Prove Owner	1604951684250	1604951684335	OK	 
USER	Prove Ownership	6662	END	1604951684250	1604951684336
USER	Prove Ownership	6663	START	1604951684349	1604951684349
REQUEST	6663		Prove Owner	1604951684350	1604951684436	OK	 
USER	Prove Ownership	6663	END	1604951684349	1604951684436
USER	Prove Ownership	6664	START	1604951684450	1604951684450
REQUEST	6664		Prove Owner	1604951684450	1604951684542	OK	 
USER	Prove Ownership	6664	END	1604951684450	1604951684542
USER	Prove Ownership	6665	START	1604951684550	1604951684550
REQUEST	6665		Prove Owner	1604951684550	1604951684628	OK	 
USER	Prove Ownership	6665	END	1604951684550	1604951684628
USER	Prove Ownership	6666	START	1604951684650	1604951684650
REQUEST	6666		Prove Owner	1604951684650	1604951684727	OK	 
USER	Prove Ownership	6666	END	1604951684650	1604951684727
USER	Prove Ownership	6667	START	1604951684750	1604951684750
REQUEST	6667		Prove Owner	1604951684750	1604951684819	OK	 
USER	Prove Ownership	6667	END	1604951684750	1604951684819
USER	Prove Ownership	6668	START	1604951684850	1604951684850
REQUEST	6668		Prove Owner	1604951684850	1604951684936	OK	 
USER	Prove Ownership	6668	END	1604951684850	1604951684936
USER	Prove Ownership	6669	START	1604951684951	1604951684951
REQUEST	6669		Prove Owner	1604951684951	1604951685025	OK	 
USER	Prove Ownership	6669	END	1604951684951	1604951685025
USER	Prove Ownership	6670	START	1604951685050	1604951685050
REQUEST	6670		Prove Owner	1604951685051	1604951685123	OK	 
USER	Prove Ownership	6670	END	1604951685050	1604951685123
USER	Prove Ownership	6671	START	1604951685151	1604951685151
REQUEST	6671		Prove Owner	1604951685151	1604951685219	OK	 
USER	Prove Ownership	6671	END	1604951685151	1604951685219
USER	Prove Ownership	6672	START	1604951685250	1604951685250
USER	Prove Ownership	6673	START	1604951685350	1604951685350
USER	Prove Ownership	6674	START	1604951685450	1604951685450
USER	Prove Ownership	6675	START	1604951685549	1604951685549
REQUEST	6672		Prove Owner	1604951685251	1604951685622	OK	 
USER	Prove Ownership	6672	END	1604951685250	1604951685622
USER	Prove Ownership	6676	START	1604951685649	1604951685649
REQUEST	6673		Prove Owner	1604951685352	1604951685663	OK	 
USER	Prove Ownership	6673	END	1604951685350	1604951685664
USER	Prove Ownership	6677	START	1604951685750	1604951685750
REQUEST	6674		Prove Owner	1604951685450	1604951685798	OK	 
USER	Prove Ownership	6674	END	1604951685450	1604951685799
USER	Prove Ownership	6678	START	1604951685850	1604951685850
REQUEST	6675		Prove Owner	1604951685550	1604951685876	OK	 
USER	Prove Ownership	6675	END	1604951685549	1604951685876
USER	Prove Ownership	6679	START	1604951685949	1604951685949
USER	Prove Ownership	6680	START	1604951686050	1604951686050
REQUEST	6677		Prove Owner	1604951685750	1604951686141	OK	 
USER	Prove Ownership	6677	END	1604951685750	1604951686141
USER	Prove Ownership	6681	START	1604951686150	1604951686150
USER	Prove Ownership	6682	START	1604951686251	1604951686251
USER	Prove Ownership	6683	START	1604951686350	1604951686350
REQUEST	6676		Prove Owner	1604951685649	1604951686395	OK	 
USER	Prove Ownership	6676	END	1604951685649	1604951686395
USER	Prove Ownership	6684	START	1604951686449	1604951686449
USER	Prove Ownership	6685	START	1604951686550	1604951686550
REQUEST	6678		Prove Owner	1604951685851	1604951686550	OK	 
USER	Prove Ownership	6678	END	1604951685850	1604951686550
USER	Prove Ownership	6686	START	1604951686650	1604951686650
USER	Prove Ownership	6687	START	1604951686749	1604951686749
REQUEST	6679		Prove Owner	1604951685949	1604951686811	OK	 
USER	Prove Ownership	6679	END	1604951685949	1604951686811
USER	Prove Ownership	6688	START	1604951686851	1604951686851
USER	Prove Ownership	6689	START	1604951686950	1604951686950
USER	Prove Ownership	6690	START	1604951687049	1604951687049
REQUEST	6680		Prove Owner	1604951686050	1604951687140	OK	 
USER	Prove Ownership	6680	END	1604951686050	1604951687140
USER	Prove Ownership	6691	START	1604951687150	1604951687150
USER	Prove Ownership	6692	START	1604951687249	1604951687249
USER	Prove Ownership	6693	START	1604951687350	1604951687350
REQUEST	6681		Prove Owner	1604951686150	1604951687395	OK	 
USER	Prove Ownership	6681	END	1604951686150	1604951687396
USER	Prove Ownership	6694	START	1604951687449	1604951687449
REQUEST	6682		Prove Owner	1604951686251	1604951687458	OK	 
USER	Prove Ownership	6682	END	1604951686251	1604951687458
REQUEST	6683		Prove Owner	1604951686351	1604951687493	OK	 
USER	Prove Ownership	6683	END	1604951686350	1604951687493
USER	Prove Ownership	6695	START	1604951687550	1604951687550
USER	Prove Ownership	6696	START	1604951687650	1604951687650
REQUEST	6684		Prove Owner	1604951686449	1604951687668	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	6684	END	1604951686449	1604951687668
REQUEST	6685		Prove Owner	1604951686550	1604951687710	OK	 
USER	Prove Ownership	6685	END	1604951686550	1604951687710
USER	Prove Ownership	6697	START	1604951687750	1604951687750
REQUEST	6686		Prove Owner	1604951686650	1604951687767	OK	 
USER	Prove Ownership	6686	END	1604951686650	1604951687767
USER	Prove Ownership	6698	START	1604951687849	1604951687849
USER	Prove Ownership	6699	START	1604951687949	1604951687949
USER	Prove Ownership	6700	START	1604951688049	1604951688049
REQUEST	6687		Prove Owner	1604951686750	1604951688071	OK	 
USER	Prove Ownership	6687	END	1604951686749	1604951688071
REQUEST	6689		Prove Owner	1604951686950	1604951688129	OK	 
USER	Prove Ownership	6689	END	1604951686950	1604951688129
USER	Prove Ownership	6701	START	1604951688150	1604951688150
REQUEST	6688		Prove Owner	1604951686851	1604951688171	OK	 
USER	Prove Ownership	6688	END	1604951686851	1604951688171
