RUN	computerdatabase.ProveOwner	proveowner	1588092212095	7 per sec	3.3.1
REQUEST	1260		Prove Owner	1588092394910	1588092394965	OK	 
USER	Prove Ownership	1260	END	1588092394909	1588092394966
USER	Prove Ownership	1261	START	1588092395049	1588092395049
REQUEST	1261		Prove Owner	1588092395049	1588092395107	OK	 
USER	Prove Ownership	1261	END	1588092395049	1588092395107
USER	Prove Ownership	1262	START	1588092395199	1588092395199
REQUEST	1262		Prove Owner	1588092395200	1588092395256	OK	 
USER	Prove Ownership	1262	END	1588092395199	1588092395256
USER	Prove Ownership	1263	START	1588092395338	1588092395338
REQUEST	1263		Prove Owner	1588092395338	1588092395390	OK	 
USER	Prove Ownership	1263	END	1588092395338	1588092395390
USER	Prove Ownership	1264	START	1588092395478	1588092395478
REQUEST	1264		Prove Owner	1588092395479	1588092395529	OK	 
USER	Prove Ownership	1264	END	1588092395478	1588092395529
USER	Prove Ownership	1265	START	1588092395618	1588092395618
REQUEST	1265		Prove Owner	1588092395619	1588092395680	OK	 
USER	Prove Ownership	1265	END	1588092395618	1588092395680
USER	Prove Ownership	1266	START	1588092395769	1588092395769
REQUEST	1266		Prove Owner	1588092395769	1588092395822	OK	 
USER	Prove Ownership	1266	END	1588092395769	1588092395823
USER	Prove Ownership	1267	START	1588092395908	1588092395908
REQUEST	1267		Prove Owner	1588092395909	1588092395967	OK	 
USER	Prove Ownership	1267	END	1588092395908	1588092395968
USER	Prove Ownership	1268	START	1588092396047	1588092396047
REQUEST	1268		Prove Owner	1588092396048	1588092396121	OK	 
USER	Prove Ownership	1268	END	1588092396047	1588092396121
USER	Prove Ownership	1269	START	1588092396198	1588092396198
REQUEST	1269		Prove Owner	1588092396198	1588092396247	OK	 
USER	Prove Ownership	1269	END	1588092396198	1588092396247
USER	Prove Ownership	1270	START	1588092396338	1588092396338
REQUEST	1270		Prove Owner	1588092396339	1588092396397	OK	 
USER	Prove Ownership	1270	END	1588092396338	1588092396398
USER	Prove Ownership	1271	START	1588092396477	1588092396477
REQUEST	1271		Prove Owner	1588092396478	1588092396540	OK	 
USER	Prove Ownership	1271	END	1588092396477	1588092396540
USER	Prove Ownership	1272	START	1588092396618	1588092396618
REQUEST	1272		Prove Owner	1588092396618	1588092396668	OK	 
USER	Prove Ownership	1272	END	1588092396618	1588092396668
USER	Prove Ownership	1273	START	1588092396768	1588092396768
REQUEST	1273		Prove Owner	1588092396769	1588092396823	OK	 
USER	Prove Ownership	1273	END	1588092396768	1588092396823
USER	Prove Ownership	1274	START	1588092396908	1588092396908
REQUEST	1274		Prove Owner	1588092396909	1588092396968	OK	 
USER	Prove Ownership	1274	END	1588092396908	1588092396968
USER	Prove Ownership	1275	START	1588092397047	1588092397047
REQUEST	1275		Prove Owner	1588092397048	1588092397109	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1275	END	1588092397047	1588092397109
USER	Prove Ownership	1276	START	1588092397187	1588092397187
REQUEST	1276		Prove Owner	1588092397187	1588092397248	OK	 
USER	Prove Ownership	1276	END	1588092397187	1588092397249
USER	Prove Ownership	1277	START	1588092397337	1588092397337
REQUEST	1277		Prove Owner	1588092397338	1588092397406	OK	 
USER	Prove Ownership	1277	END	1588092397337	1588092397407
USER	Prove Ownership	1278	START	1588092397479	1588092397479
REQUEST	1278		Prove Owner	1588092397480	1588092397548	OK	 
USER	Prove Ownership	1278	END	1588092397479	1588092397548
USER	Prove Ownership	1279	START	1588092397618	1588092397618
REQUEST	1279		Prove Owner	1588092397619	1588092397704	OK	 
USER	Prove Ownership	1279	END	1588092397618	1588092397704
USER	Prove Ownership	1280	START	1588092397768	1588092397768
USER	Prove Ownership	1281	START	1588092397909	1588092397909
REQUEST	1280		Prove Owner	1588092397769	1588092397941	OK	 
USER	Prove Ownership	1280	END	1588092397768	1588092397941
USER	Prove Ownership	1282	START	1588092398048	1588092398048
REQUEST	1281		Prove Owner	1588092397910	1588092398069	OK	 
USER	Prove Ownership	1281	END	1588092397909	1588092398069
REQUEST	1282		Prove Owner	1588092398048	1588092398177	OK	 
USER	Prove Ownership	1282	END	1588092398048	1588092398178
USER	Prove Ownership	1283	START	1588092398198	1588092398198
REQUEST	1283		Prove Owner	1588092398199	1588092398293	OK	 
USER	Prove Ownership	1283	END	1588092398198	1588092398293
USER	Prove Ownership	1284	START	1588092398337	1588092398337
REQUEST	1284		Prove Owner	1588092398338	1588092398442	OK	 
USER	Prove Ownership	1284	END	1588092398337	1588092398442
USER	Prove Ownership	1285	START	1588092398477	1588092398477
REQUEST	1285		Prove Owner	1588092398478	1588092398525	OK	 
USER	Prove Ownership	1285	END	1588092398477	1588092398525
USER	Prove Ownership	1286	START	1588092398628	1588092398628
REQUEST	1286		Prove Owner	1588092398628	1588092398687	OK	 
USER	Prove Ownership	1286	END	1588092398628	1588092398688
USER	Prove Ownership	1287	START	1588092398767	1588092398767
REQUEST	1287		Prove Owner	1588092398768	1588092398815	OK	 
USER	Prove Ownership	1287	END	1588092398767	1588092398815
USER	Prove Ownership	1288	START	1588092398908	1588092398908
REQUEST	1288		Prove Owner	1588092398908	1588092398987	OK	 
USER	Prove Ownership	1288	END	1588092398908	1588092398988
USER	Prove Ownership	1289	START	1588092399048	1588092399048
REQUEST	1289		Prove Owner	1588092399049	1588092399095	OK	 
USER	Prove Ownership	1289	END	1588092399048	1588092399095
USER	Prove Ownership	1290	START	1588092399200	1588092399200
REQUEST	1290		Prove Owner	1588092399200	1588092399264	OK	 
USER	Prove Ownership	1290	END	1588092399200	1588092399264
USER	Prove Ownership	1291	START	1588092399340	1588092399340
REQUEST	1291		Prove Owner	1588092399341	1588092399395	OK	 
USER	Prove Ownership	1291	END	1588092399340	1588092399395
USER	Prove Ownership	1292	START	1588092399478	1588092399478
REQUEST	1292		Prove Owner	1588092399478	1588092399536	OK	 
USER	Prove Ownership	1292	END	1588092399478	1588092399536
USER	Prove Ownership	1293	START	1588092399619	1588092399619
REQUEST	1293		Prove Owner	1588092399619	1588092399669	OK	 
USER	Prove Ownership	1293	END	1588092399619	1588092399669
USER	Prove Ownership	1294	START	1588092399769	1588092399769
REQUEST	1294		Prove Owner	1588092399769	1588092399816	OK	 
USER	Prove Ownership	1294	END	1588092399769	1588092399817
USER	Prove Ownership	1295	START	1588092399908	1588092399908
REQUEST	1295		Prove Owner	1588092399909	1588092399977	OK	 
USER	Prove Ownership	1295	END	1588092399908	1588092399978
USER	Prove Ownership	1296	START	1588092400048	1588092400048
REQUEST	1296		Prove Owner	1588092400048	1588092400098	OK	 
USER	Prove Ownership	1296	END	1588092400048	1588092400098
USER	Prove Ownership	1297	START	1588092400200	1588092400200
REQUEST	1297		Prove Owner	1588092400201	1588092400287	OK	 
USER	Prove Ownership	1297	END	1588092400200	1588092400287
USER	Prove Ownership	1298	START	1588092400339	1588092400339
REQUEST	1298		Prove Owner	1588092400339	1588092400395	OK	 
USER	Prove Ownership	1298	END	1588092400339	1588092400395
USER	Prove Ownership	1299	START	1588092400478	1588092400478
REQUEST	1299		Prove Owner	1588092400478	1588092400526	OK	 
USER	Prove Ownership	1299	END	1588092400478	1588092400526
USER	Prove Ownership	1300	START	1588092400619	1588092400619
REQUEST	1300		Prove Owner	1588092400620	1588092400679	OK	 
USER	Prove Ownership	1300	END	1588092400619	1588092400679
USER	Prove Ownership	1301	START	1588092400768	1588092400768
REQUEST	1301		Prove Owner	1588092400768	1588092400821	OK	 
USER	Prove Ownership	1301	END	1588092400768	1588092400821
USER	Prove Ownership	1302	START	1588092400908	1588092400908
REQUEST	1302		Prove Owner	1588092400908	1588092400996	OK	 
USER	Prove Ownership	1302	END	1588092400908	1588092400996
USER	Prove Ownership	1303	START	1588092401048	1588092401048
REQUEST	1303		Prove Owner	1588092401048	1588092401101	OK	 
USER	Prove Ownership	1303	END	1588092401048	1588092401102
USER	Prove Ownership	1304	START	1588092401198	1588092401198
REQUEST	1304		Prove Owner	1588092401198	1588092401240	OK	 
USER	Prove Ownership	1304	END	1588092401198	1588092401241
USER	Prove Ownership	1305	START	1588092401337	1588092401337
REQUEST	1305		Prove Owner	1588092401337	1588092401398	OK	 
USER	Prove Ownership	1305	END	1588092401337	1588092401398
USER	Prove Ownership	1306	START	1588092401478	1588092401478
REQUEST	1306		Prove Owner	1588092401478	1588092401538	OK	 
USER	Prove Ownership	1306	END	1588092401478	1588092401538
USER	Prove Ownership	1307	START	1588092401620	1588092401620
REQUEST	1307		Prove Owner	1588092401620	1588092401668	OK	 
USER	Prove Ownership	1307	END	1588092401620	1588092401668
USER	Prove Ownership	1308	START	1588092401768	1588092401768
REQUEST	1308		Prove Owner	1588092401768	1588092401817	OK	 
USER	Prove Ownership	1308	END	1588092401768	1588092401817
USER	Prove Ownership	1309	START	1588092401908	1588092401908
REQUEST	1309		Prove Owner	1588092401909	1588092401981	OK	 
USER	Prove Ownership	1309	END	1588092401908	1588092401982
USER	Prove Ownership	1310	START	1588092402050	1588092402050
REQUEST	1310		Prove Owner	1588092402051	1588092402105	OK	 
USER	Prove Ownership	1310	END	1588092402050	1588092402106
USER	Prove Ownership	1311	START	1588092402198	1588092402198
REQUEST	1311		Prove Owner	1588092402198	1588092402250	OK	 
USER	Prove Ownership	1311	END	1588092402198	1588092402250
USER	Prove Ownership	1312	START	1588092402338	1588092402338
REQUEST	1312		Prove Owner	1588092402338	1588092402411	OK	 
USER	Prove Ownership	1312	END	1588092402338	1588092402412
USER	Prove Ownership	1313	START	1588092402478	1588092402478
REQUEST	1313		Prove Owner	1588092402479	1588092402565	OK	 
USER	Prove Ownership	1313	END	1588092402478	1588092402566
USER	Prove Ownership	1314	START	1588092402618	1588092402618
REQUEST	1314		Prove Owner	1588092402618	1588092402671	OK	 
USER	Prove Ownership	1314	END	1588092402618	1588092402671
USER	Prove Ownership	1315	START	1588092402768	1588092402768
REQUEST	1315		Prove Owner	1588092402768	1588092402815	OK	 
USER	Prove Ownership	1315	END	1588092402768	1588092402815
USER	Prove Ownership	1316	START	1588092402908	1588092402908
REQUEST	1316		Prove Owner	1588092402909	1588092403000	OK	 
USER	Prove Ownership	1316	END	1588092402908	1588092403001
USER	Prove Ownership	1317	START	1588092403047	1588092403047
REQUEST	1317		Prove Owner	1588092403048	1588092403108	OK	 
USER	Prove Ownership	1317	END	1588092403047	1588092403108
USER	Prove Ownership	1318	START	1588092403198	1588092403198
REQUEST	1318		Prove Owner	1588092403198	1588092403252	OK	 
USER	Prove Ownership	1318	END	1588092403198	1588092403252
USER	Prove Ownership	1319	START	1588092403338	1588092403338
REQUEST	1319		Prove Owner	1588092403338	1588092403396	OK	 
USER	Prove Ownership	1319	END	1588092403338	1588092403396
USER	Prove Ownership	1320	START	1588092403477	1588092403477
REQUEST	1320		Prove Owner	1588092403478	1588092403542	OK	 
USER	Prove Ownership	1320	END	1588092403477	1588092403542
USER	Prove Ownership	1321	START	1588092403617	1588092403617
REQUEST	1321		Prove Owner	1588092403618	1588092403678	OK	 
USER	Prove Ownership	1321	END	1588092403617	1588092403678
USER	Prove Ownership	1322	START	1588092403767	1588092403767
REQUEST	1322		Prove Owner	1588092403768	1588092403821	OK	 
USER	Prove Ownership	1322	END	1588092403767	1588092403822
USER	Prove Ownership	1323	START	1588092403908	1588092403908
REQUEST	1323		Prove Owner	1588092403909	1588092404018	OK	 
USER	Prove Ownership	1323	END	1588092403908	1588092404019
USER	Prove Ownership	1324	START	1588092404048	1588092404048
REQUEST	1324		Prove Owner	1588092404048	1588092404096	OK	 
USER	Prove Ownership	1324	END	1588092404048	1588092404096
USER	Prove Ownership	1325	START	1588092404197	1588092404197
REQUEST	1325		Prove Owner	1588092404198	1588092404257	OK	 
USER	Prove Ownership	1325	END	1588092404197	1588092404257
USER	Prove Ownership	1326	START	1588092404338	1588092404338
REQUEST	1326		Prove Owner	1588092404338	1588092404401	OK	 
USER	Prove Ownership	1326	END	1588092404338	1588092404402
USER	Prove Ownership	1327	START	1588092404477	1588092404477
REQUEST	1327		Prove Owner	1588092404478	1588092404542	OK	 
USER	Prove Ownership	1327	END	1588092404477	1588092404542
USER	Prove Ownership	1328	START	1588092404628	1588092404628
REQUEST	1328		Prove Owner	1588092404628	1588092404701	OK	 
USER	Prove Ownership	1328	END	1588092404628	1588092404701
USER	Prove Ownership	1329	START	1588092404768	1588092404768
REQUEST	1329		Prove Owner	1588092404769	1588092404835	OK	 
USER	Prove Ownership	1329	END	1588092404768	1588092404836
USER	Prove Ownership	1330	START	1588092404908	1588092404908
REQUEST	1330		Prove Owner	1588092404909	1588092404974	OK	 
USER	Prove Ownership	1330	END	1588092404908	1588092404974
USER	Prove Ownership	1331	START	1588092405048	1588092405048
REQUEST	1331		Prove Owner	1588092405049	1588092405104	OK	 
USER	Prove Ownership	1331	END	1588092405048	1588092405105
USER	Prove Ownership	1332	START	1588092405199	1588092405199
REQUEST	1332		Prove Owner	1588092405200	1588092405262	OK	 
USER	Prove Ownership	1332	END	1588092405199	1588092405263
USER	Prove Ownership	1333	START	1588092405339	1588092405339
REQUEST	1333		Prove Owner	1588092405340	1588092405413	OK	 
USER	Prove Ownership	1333	END	1588092405339	1588092405413
USER	Prove Ownership	1334	START	1588092405478	1588092405478
REQUEST	1334		Prove Owner	1588092405479	1588092405536	OK	 
USER	Prove Ownership	1334	END	1588092405478	1588092405536
USER	Prove Ownership	1335	START	1588092405629	1588092405629
REQUEST	1335		Prove Owner	1588092405629	1588092405678	OK	 
USER	Prove Ownership	1335	END	1588092405629	1588092405679
USER	Prove Ownership	1336	START	1588092405768	1588092405768
REQUEST	1336		Prove Owner	1588092405769	1588092405825	OK	 
USER	Prove Ownership	1336	END	1588092405768	1588092405825
USER	Prove Ownership	1337	START	1588092405908	1588092405908
REQUEST	1337		Prove Owner	1588092405908	1588092406018	OK	 
USER	Prove Ownership	1337	END	1588092405908	1588092406019
USER	Prove Ownership	1338	START	1588092406047	1588092406047
REQUEST	1338		Prove Owner	1588092406048	1588092406118	OK	 
USER	Prove Ownership	1338	END	1588092406047	1588092406118
USER	Prove Ownership	1339	START	1588092406197	1588092406197
REQUEST	1339		Prove Owner	1588092406198	1588092406254	OK	 
USER	Prove Ownership	1339	END	1588092406197	1588092406254
USER	Prove Ownership	1340	START	1588092406338	1588092406338
REQUEST	1340		Prove Owner	1588092406338	1588092406411	OK	 
USER	Prove Ownership	1340	END	1588092406338	1588092406412
USER	Prove Ownership	1341	START	1588092406479	1588092406479
REQUEST	1341		Prove Owner	1588092406479	1588092406543	OK	 
USER	Prove Ownership	1341	END	1588092406479	1588092406543
USER	Prove Ownership	1342	START	1588092406620	1588092406620
REQUEST	1342		Prove Owner	1588092406620	1588092406684	OK	 
USER	Prove Ownership	1342	END	1588092406620	1588092406684
USER	Prove Ownership	1343	START	1588092406769	1588092406769
REQUEST	1343		Prove Owner	1588092406769	1588092406824	OK	 
USER	Prove Ownership	1343	END	1588092406769	1588092406825
USER	Prove Ownership	1344	START	1588092406907	1588092406907
REQUEST	1344		Prove Owner	1588092406908	1588092406964	OK	 
USER	Prove Ownership	1344	END	1588092406907	1588092406964
USER	Prove Ownership	1345	START	1588092407047	1588092407047
REQUEST	1345		Prove Owner	1588092407048	1588092407097	OK	 
USER	Prove Ownership	1345	END	1588092407047	1588092407097
USER	Prove Ownership	1346	START	1588092407198	1588092407198
REQUEST	1346		Prove Owner	1588092407198	1588092407263	OK	 
USER	Prove Ownership	1346	END	1588092407198	1588092407263
USER	Prove Ownership	1347	START	1588092407338	1588092407338
REQUEST	1347		Prove Owner	1588092407338	1588092407404	OK	 
USER	Prove Ownership	1347	END	1588092407338	1588092407404
USER	Prove Ownership	1348	START	1588092407478	1588092407478
REQUEST	1348		Prove Owner	1588092407478	1588092407539	OK	 
USER	Prove Ownership	1348	END	1588092407478	1588092407539
USER	Prove Ownership	1349	START	1588092407619	1588092407619
REQUEST	1349		Prove Owner	1588092407619	1588092407697	OK	 
USER	Prove Ownership	1349	END	1588092407619	1588092407697
USER	Prove Ownership	1350	START	1588092407768	1588092407768
USER	Prove Ownership	1351	START	1588092407908	1588092407908
REQUEST	1350		Prove Owner	1588092407768	1588092407957	OK	 
USER	Prove Ownership	1350	END	1588092407768	1588092407958
USER	Prove Ownership	1352	START	1588092408048	1588092408048
REQUEST	1351		Prove Owner	1588092407908	1588092408098	OK	 
USER	Prove Ownership	1351	END	1588092407908	1588092408098
USER	Prove Ownership	1353	START	1588092408198	1588092408198
REQUEST	1352		Prove Owner	1588092408048	1588092408267	OK	 
USER	Prove Ownership	1352	END	1588092408048	1588092408267
USER	Prove Ownership	1354	START	1588092408339	1588092408339
REQUEST	1353		Prove Owner	1588092408198	1588092408418	OK	 
USER	Prove Ownership	1353	END	1588092408198	1588092408419
USER	Prove Ownership	1355	START	1588092408478	1588092408478
REQUEST	1354		Prove Owner	1588092408339	1588092408536	OK	 
USER	Prove Ownership	1354	END	1588092408339	1588092408536
USER	Prove Ownership	1356	START	1588092408618	1588092408618
REQUEST	1355		Prove Owner	1588092408478	1588092408656	OK	 
USER	Prove Ownership	1355	END	1588092408478	1588092408656
REQUEST	1356		Prove Owner	1588092408618	1588092408725	OK	 
USER	Prove Ownership	1356	END	1588092408618	1588092408725
USER	Prove Ownership	1357	START	1588092408769	1588092408769
REQUEST	1357		Prove Owner	1588092408769	1588092408824	OK	 
